,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
51,0.72319365,-0.2199118,0.14208919,1.6282752,-0.72305304,-0.09441946,-0.11172462,-0.23846741,0.36011425,0.7600507,-0.35444736,-0.2593853,-0.13386182,-0.15338312,0.04749422,-0.08959165,0.023448827,0.77721816,-0.20178178,-0.43852642,0.025545398,0.07749824,0.13651033,0.5702352,-0.17997803,-0.15334928,-0.20883544,-0.20537885,1.3258932,0.096136756,0.3258592,-0.66614175,-0.20988825,-0.21291201,-0.30814806,-0.11097785,-0.273497,-0.16617846,-0.08428349,0.21824192
52,0.11970428,-0.16283281,-0.19016938,0.82570904,-0.6946367,0.024142649,-0.17787926,-0.20187774,-0.22133586,0.110598676,-0.2944102,-0.2542182,-0.047836807,-0.44081008,0.04078001,-0.12883697,-0.23341632,0.028053492,-0.16599032,-0.33339068,-0.03337953,0.14571223,0.05903433,-0.027000258,-0.057396326,-0.32538122,-0.29346022,-0.016135013,0.45415872,-0.1666806,0.0112337535,0.17799282,-0.21018685,0.11595221,-0.06981009,0.050085556,-0.49159676,-0.15891781,-0.29829282,0.015746824
53,0.3391027,-0.26447275,-0.13669337,0.14502344,-0.095505305,0.4727004,-0.34505856,-0.14079906,0.33076254,0.13928014,-0.11879553,-0.28362647,-0.22707014,-0.19571663,0.09021965,-0.2726127,-0.13956542,0.018818583,-0.033775266,-0.25062555,0.07534406,0.09843719,-0.21874744,-0.2302358,-0.31254908,0.40189874,-0.22751936,-0.0025202334,-0.1294354,-0.23464698,-0.15567502,-0.15676972,0.010354455,-0.12813471,0.029411612,0.08106261,-0.15328771,-0.05474415,-0.29353,0.024143746
54,-0.63594174,0.15092094,-0.1923061,-0.70722914,0.46230048,0.015497618,0.24253605,0.26710734,-0.60926926,-0.2125995,0.28481004,0.0429862,0.2871738,0.27552348,-0.16355972,0.04251419,0.18206109,-0.35280526,0.41281044,0.3759364,-0.005946652,-0.15220131,0.079464756,0.035027206,0.36786884,-0.2448516,0.10134131,0.107269324,-0.66794086,0.010611482,-0.4635927,0.42210433,0.12215727,0.38234487,0.33071563,0.061698746,0.16282992,-0.010727248,0.1069876,-0.17411077
55,0.023166323,-0.066436805,-0.15609384,0.76934314,-0.53374285,-0.078026935,-0.03629852,-0.024487523,0.14280587,0.2463796,-0.16035953,-0.036078896,-0.1773176,-0.10420323,-0.17954874,-0.11186106,-0.0018719673,0.0615135,-0.12237825,-0.16338205,-0.02760867,-0.1924158,-0.12793843,-0.25925446,-0.16588905,-0.12544562,-0.14653601,-0.13854778,0.52252036,-0.22216776,0.051559802,-0.134077,-0.21159993,-0.017529463,-0.07172966,-0.2031949,-0.23655854,-0.29535362,-0.07136092,-0.047067855
56,-0.23452646,0.15929948,-0.1089863,-0.6582741,0.103770874,-0.16862622,-0.10985383,-0.12408071,-0.7243857,-0.642398,0.072394095,0.16372553,0.08062867,0.22374783,0.34257308,0.096221186,-0.049353044,-0.62570786,0.1869796,0.2528936,0.05943379,-0.004309222,-0.407805,-0.46947008,0.039864097,-0.07667698,0.29436964,-0.087418206,-0.8086959,-0.01662781,-0.39764705,0.022805592,0.27652085,-0.14824687,0.015108176,-0.17073314,0.1353599,0.35413104,-0.043809608,-0.09870952
57,-0.00890107,0.070722826,-0.11324267,0.16213414,-0.15761751,-0.16268413,-0.30443066,-0.47031572,-0.22935046,-0.23604226,-0.24388033,-0.2515763,-0.29708695,-0.01131874,0.017387457,-0.19574839,-0.37888768,-0.31601655,-0.02958952,-0.14414087,-0.11700935,0.07732846,-0.3477519,-0.51396775,-0.045087315,-0.047924384,0.058401637,-0.13114716,-0.17916338,-0.3182549,0.059392493,-0.040781584,0.01597393,-0.1251724,-0.10716866,-0.13740021,-0.2828456,-0.0084834425,-0.4199302,-0.08289821
58,0.47422725,-0.012406831,-0.11563478,0.8268837,-0.5202309,-0.05060861,-0.10528021,-0.18134174,0.71751416,0.37997088,-0.27560946,-0.25512028,-0.091281146,-0.30765024,0.040762,-0.11046354,-0.12309079,0.44627964,-0.23540941,-0.37077856,0.10086864,-0.052060276,0.0705146,0.17839365,-0.19737463,0.30233333,-0.14580661,-0.064506985,0.8870201,-0.041137636,0.27986887,-0.070592694,-0.3426148,-0.09124979,-0.2871132,0.23610389,-0.44162908,0.03421587,-0.27258155,0.054229632
59,0.031503,-0.17456403,-0.070029736,0.09302252,-0.09701935,-0.079609245,-0.28191778,-0.14332674,-0.09182801,0.0036738988,-0.017598033,-0.13403887,-0.028572202,-0.25955266,-0.30105886,-0.11761529,-0.07469558,-0.022398079,-0.20835254,-0.09709373,-0.18037996,-0.004147348,-0.19305617,-0.16126701,-0.2680446,-0.21584606,-0.3037327,-0.28933525,-0.032869104,-0.27831528,-0.11849161,0.0136341425,-0.12036051,-0.049934953,-0.20875311,-0.31158593,-0.13977398,-0.3535888,-0.13500915,-0.16381566
60,-0.15437372,-0.15493405,-0.06444111,-0.07689628,-0.15488298,-0.047063895,-0.2950238,-0.027096841,-0.06618747,-0.21239667,-0.06351623,-0.1197363,-0.22255078,-0.21058218,0.017858462,-0.19894001,-0.25936294,-0.06230827,-0.044676904,-0.109366946,-0.1097292,-0.18830572,-0.30007285,-0.14005068,-0.19978921,-0.047111597,-0.38075247,-0.27196947,-0.1832228,-0.24939944,-0.011960478,-0.1559328,-0.13575627,-0.2740025,-0.08637414,-0.37028742,-0.20828192,-0.3220898,-0.032737613,-0.046908263
61,0.07184911,-0.24673975,-0.13973436,0.101646274,-0.4228256,-0.10468761,-0.1488374,-0.23788254,-0.06426194,-0.12932123,-0.28981352,-0.080763124,-0.10220085,-0.21085693,-0.25993317,-0.30345944,-0.13544688,-0.11324273,-0.15013397,-0.058638297,0.06381363,-0.20970854,-0.24522951,-0.2401617,-0.2925675,-0.060421467,-0.3676405,-0.12670223,-0.14510335,-0.086672425,-0.20038658,-0.2292523,-0.27619365,-0.2730782,-0.2583237,-0.2609217,-0.37440395,-0.25115487,-0.3034148,-0.2927147
62,-0.003620144,-0.17443322,-0.032058515,0.33613765,-0.36088985,-0.16944402,-0.067865945,-0.096638165,-0.041483466,0.02467369,-0.0692591,-0.22424372,-0.1027013,-0.3197801,-0.11408104,-0.24502097,-0.07998986,-0.02927608,-0.25513768,-0.3112809,-0.17831428,-0.14399457,0.015218845,0.12099779,-0.027274186,-0.21990009,-0.2854968,0.022808572,0.21060444,-0.07494274,-0.053700835,-0.024845637,-0.06433639,-0.041382626,-0.13287602,-0.016124448,-0.283373,-0.35042518,-0.14412919,0.013935623
63,0.56269985,-0.3094827,-0.13823842,0.53743565,-0.6471226,0.07300224,-0.74845755,-0.7821078,0.50375414,0.36745223,-0.777636,-0.52557373,-0.54362655,-0.7148458,-0.5597078,-0.51863205,-0.34159148,0.40252355,-0.22597052,-0.5398486,-0.095311366,-0.12702954,-0.36219168,-0.06587076,-0.6170112,0.26667795,-0.26944795,-0.007907925,0.1406962,-0.48168012,0.845901,-0.1429823,-0.3995256,-0.2730332,-0.25812837,-0.13459237,-0.67155254,-0.74502844,-0.67765015,0.29225877
64,0.5823256,-0.28787622,0.0656854,1.4412404,-0.624566,0.024430186,-0.026951388,-0.19914243,0.30154258,0.87660426,-0.34503567,-0.13430287,-0.046896115,-0.3957895,0.05014331,-0.3549732,0.0715947,0.5610785,-0.27700126,-0.34135783,0.030726653,0.07187246,0.3177162,0.5379762,-0.12485063,0.09830755,-0.43080595,0.066275835,0.9061548,0.037203234,0.15124561,-0.4303145,-0.39172125,-0.053826887,-0.0737155,-0.068914674,-0.46197388,-0.10813186,-0.17670761,0.1498077
65,0.58012176,0.04701996,-0.13494515,0.51926917,-0.2869921,0.49181145,-0.45955503,-0.49085402,0.44362473,0.49325588,-0.55183375,-0.18876676,-0.25677288,-0.021406595,-0.13872766,-0.2961143,-0.27503932,-0.0091695115,-0.26131755,-0.32408977,-0.012778277,-0.12552507,-0.30288035,-0.37840268,-0.2536795,0.38844672,-0.031690687,0.1787908,0.3835516,-0.21425673,0.07575938,0.1368882,-0.111170955,0.024504388,-0.12180766,0.09490224,-0.41549167,-0.31286097,-0.5344253,0.5133288
66,0.84782815,0.29720834,0.1489335,1.2106769,-0.4625849,-0.020859744,-0.45136267,-0.32599187,0.7311957,0.68908757,-0.5189643,-0.40894562,-0.45204327,-0.39511317,-0.3338055,-0.23553611,-0.17591573,0.28413397,-0.049808342,-0.26350892,-0.10543015,0.11301386,-0.28548646,-0.011467068,-0.05269828,0.14336182,-0.08346701,0.010374786,1.0782521,-0.26447275,0.5042517,0.31365135,-0.27595264,0.022125801,-0.18060613,-0.025073092,-0.60786504,-0.24147823,-0.46939158,0.18346134
67,-0.22263032,-0.11584176,0.11193472,-0.08031976,-0.13956657,-0.06182776,-0.07730655,-0.25682038,-0.28835174,-0.014440591,-0.12846881,-0.14295276,-0.03642818,-0.13952279,-0.14696513,-0.07491169,-0.13014062,-0.035748728,-0.18113753,-0.038225975,0.12231375,-0.05548238,-0.12714279,-0.13549128,-0.23384467,-0.21491072,-0.046679333,-0.016137064,-0.21962015,-0.26151645,-0.09693319,-0.14096665,-0.048103273,-0.18130323,-0.011044499,-0.2512702,-0.09415378,-0.2145587,-0.18102469,-0.052433025
68,-0.009443986,-0.281489,-0.13937803,-0.14630556,-0.010111674,-0.07142053,-0.23682609,-0.27664378,0.013604846,0.071131214,-0.0809329,-0.06704447,-0.0040233955,0.0751179,-0.08480062,-0.0538531,-0.03730322,-0.07764076,0.0015659188,-0.06343976,-0.10478037,0.1587125,-0.1914895,0.09040596,-0.3021498,0.37054345,-0.187089,0.004805134,-0.039370656,0.0022027772,0.28668296,-0.11154815,-0.13395701,-0.030116925,-0.052677486,-0.09290794,0.04124034,-0.057186995,-0.21346061,-0.06311093
69,0.20841385,-0.14487025,-0.16924317,0.48049662,-0.04887616,-0.10771156,0.45806175,0.24816313,-0.017973863,0.099774785,0.20415708,0.27464393,0.27071586,-0.011343136,-0.11079945,-0.12705956,0.29391947,0.13008538,0.045600433,0.17505844,0.049078308,0.10322112,0.5922071,0.73118824,0.1430251,-0.054890417,-0.19564943,-0.16588521,0.109823704,0.18896143,0.04906729,-0.052523997,0.00026706888,0.12545335,0.09681922,0.10445656,-0.09452781,-0.16321842,0.2237087,-0.017567616
70,-0.34033334,-0.10666495,-0.1280932,-0.4027144,0.02281397,-0.046319146,-0.01618626,-0.0863137,-0.23716849,-0.31335017,-0.090275265,-0.19715664,-0.017301818,-0.21801138,-0.15462512,-0.191562,-0.22563629,-0.38851503,-0.16403167,0.028931731,0.06594011,0.062403534,-0.088072896,-0.13459092,-0.13410056,-0.2371221,-0.08188025,-0.0049366234,-0.3913123,-0.15629166,-0.053215742,-0.16882573,-0.018113501,-0.06303957,0.018000524,-0.017221432,-0.18537879,-0.1914273,-0.06427745,-0.07112464
71,0.3634035,-0.06268505,-0.13460186,-0.01052514,-0.44608045,0.15342449,-0.02174304,-0.30928278,0.58980095,0.15113743,-0.32061234,-0.043903165,-0.1742693,-0.40541038,0.036737867,-0.30823943,0.0011475213,-0.15019824,0.00568686,-0.3286325,0.11664038,-0.1602629,-0.18889198,-0.3667575,-0.094146565,0.0669964,-0.06643574,-0.054568112,0.05441365,-0.251776,0.18398534,0.059709493,-0.13309072,-0.15196852,-0.12934898,0.27110183,-0.23928182,-0.17648531,-0.29084104,0.046880905
72,-0.08902025,0.10938927,0.057769693,0.27818656,-0.57599336,-0.10201667,-0.11323352,-0.45255923,0.09291794,0.111979276,-0.37127718,-0.15974231,-0.26804206,-0.33226854,-0.14500359,-0.30012196,-0.10948279,-0.050431293,-0.20872782,-0.15191229,-0.061115537,0.14553085,-0.061264627,-0.15745832,-0.2932098,0.20202318,-0.13247125,-0.12063971,0.3457781,-0.27985862,-0.2624677,0.17273442,-0.31990013,-0.33897543,-0.12860791,0.064128205,-0.3444714,-0.31755158,-0.2550802,-0.01322372
73,0.39326197,0.13927774,0.010895715,0.21046232,0.06169246,0.14210103,0.3402227,0.16287646,0.35624358,0.3864433,0.071320824,0.15708512,0.2607344,0.3739834,0.65644836,0.33586308,0.014746927,-0.11454914,0.121089004,0.30664325,-0.015280583,0.10470384,0.12975144,0.24208345,-0.09243205,-0.02998369,0.29593536,0.0062266756,0.16923204,0.08430878,0.32215032,0.26534244,0.08294419,-0.18443654,-0.04069592,-0.07246002,0.41156036,0.36314887,0.19875483,0.051748928
74,0.121637456,-0.09875337,0.0560482,0.69741905,-0.29404292,0.069208585,-0.13699421,-0.3166732,0.21459939,0.4163017,-0.23211332,-0.22626905,-0.2013328,-0.21201389,-0.12996496,-0.1432529,-0.13144608,0.44344547,-0.21967237,-0.19291744,-0.09341008,-0.21613368,-0.207214,-0.13600147,-0.0879254,0.017976267,-0.24698043,0.0014205248,0.48360565,-0.17357981,-0.020245947,-0.17762412,-0.12942508,0.04187414,-0.11840275,0.09516071,-0.44298655,-0.5206657,-0.29746813,-0.16666542
75,-0.5236783,-0.11827436,-0.023319278,-0.7632433,-0.09644969,-0.26551595,-0.059600998,-0.1565568,-0.28452373,-0.5472172,0.08449781,0.049368955,-0.015089381,-0.2208865,0.011152664,-0.21530518,-0.20431875,-0.37142828,0.022904387,-0.107182086,-0.046221036,-0.08147514,-0.10467573,-0.2396057,-0.24847256,-0.07372474,-0.06169066,-0.029467002,-0.33027583,-0.24211627,-0.09866775,-0.17735673,-0.05208429,-0.23252596,-0.04482166,-0.25613084,0.01851153,-0.098257326,-0.025002707,-0.0993219
76,-0.16692421,-0.73791015,-0.04288878,1.048919,-0.29309905,-0.103399046,0.35540432,0.020278154,-0.29175544,-0.23717602,0.04798912,0.023210188,0.26104823,-0.20594057,-0.43374804,-0.24828818,0.11663072,0.1349965,-0.2098341,-0.34859887,0.07392658,-0.14077902,0.33829516,0.6407755,-0.099115804,0.026461268,-0.5202526,-0.033888716,0.07716432,0.3519191,-0.10370353,-0.7000853,-0.33075154,-0.18383354,0.087982744,-0.11137307,-0.19551094,-0.18172216,0.29233333,0.055039257
77,-0.029144512,-0.2127825,-0.025676562,0.2838745,-0.2053488,-0.04649588,-0.108079776,-0.013877458,-0.15456964,-0.10273114,-0.16381322,-0.24491602,0.006789554,-0.3285818,-0.084159955,-0.26985115,-0.19451664,-0.10504085,-0.25004235,-0.20982426,-0.021444434,-0.06571592,-0.17504448,-0.11962596,-0.1597611,-0.20448053,-0.31144625,-0.0941374,0.22352332,-0.13127516,-0.21329428,-0.23638092,-0.19530341,-0.094882675,-0.12584537,-0.12397603,-0.12007181,-0.19516419,-0.06247604,-0.012033286
78,-0.040038157,-0.12883475,-0.15609923,-0.14681631,-0.3053238,-0.07892708,-0.27882957,-0.39391902,0.18259737,-0.121739626,-0.26832077,-0.16523112,-0.015610463,-0.17467906,-0.01205758,-0.3366076,-0.00992963,-0.116762795,-0.2205941,0.0044940263,0.07333897,0.16429122,-0.043455455,-0.3020745,-0.31470668,0.17665368,-0.36797422,0.11474873,0.029250016,-0.108801335,-0.14717141,-0.03289628,-0.23835352,-0.25286454,-0.17290412,0.06853191,-0.31848127,-0.24320775,-0.16677214,0.18337971
79,0.87387705,0.24579035,0.013935843,0.6873003,-0.07527956,0.17576595,-0.37376252,-0.48284444,0.77057725,0.35370556,-0.4007901,-0.06390029,-0.23125626,0.17358823,-0.29407978,-0.11196181,-0.3468092,0.4009222,-0.06431709,-0.117064945,-0.012177003,0.10850282,-0.48477474,-0.5543556,-0.285222,0.35241565,0.028121639,0.10147924,0.59953386,-0.25913224,0.48658484,0.026237223,-0.18578881,0.018709965,-0.20541912,0.1692965,-0.26451042,-0.11924729,-0.26662186,0.04903473
80,-0.070707984,-0.21411218,-0.1888537,0.12013468,-0.058630623,-0.12210227,-0.31200987,-0.13890423,-0.0468633,-0.034003995,-0.23923469,-0.04229751,-0.2567094,-0.11815109,-0.27593017,-0.15325484,-0.1527749,-0.12076836,-0.13423121,-0.12989491,-0.18896343,0.021373237,-0.05298366,-0.132762,-0.25861993,-0.241665,-0.19931003,-0.14473431,-0.0340709,-0.2980995,0.051353093,-0.080550104,-0.14504987,-0.30150276,-0.07699194,-0.016555406,-0.24487288,-0.32315686,-0.06113665,-0.12473698
81,1.0393206,-0.11232695,-0.014936849,1.4525722,-0.39626193,-0.0022793277,0.014432727,-0.2233899,0.59371275,1.2920325,-0.114743575,-0.19429924,-0.088187605,-0.022708578,-0.10653943,-0.010277054,-0.04902085,0.860232,0.06721835,-0.028931316,-0.22945632,-0.0794113,0.09359212,0.597506,-0.045409583,-0.21383469,-0.081727415,-0.21328272,1.4200695,0.09227201,0.7150145,-0.052829932,-0.14137487,-0.06547686,-0.13915601,-0.10473791,-0.29966265,-0.078236304,-0.018083164,0.24551375
82,-0.09702876,-0.12980111,-0.02004836,0.37000334,-0.20523925,-0.1916194,-0.3465551,-0.37128496,-0.3061397,-0.18590619,-0.33913356,-0.23605536,-0.07803557,-0.280744,-0.35337937,-0.17905802,-0.3202256,0.018121405,-0.17934926,-0.12641339,0.0056558717,-0.016990397,-0.21580036,-0.057944007,-0.2139675,-0.1214066,-0.3158946,-0.31820032,0.07344687,-0.24557754,-0.065950334,-0.16373757,-0.13448983,-0.1892638,-0.22139509,-0.2669896,-0.17908584,-0.2217846,-0.2592638,-0.12102957
83,0.19845395,-0.2054671,-0.07133196,0.011185361,-0.3330373,-0.06526352,-0.26157615,-0.48479328,0.3098598,0.006437014,-0.39419815,-0.058446374,-0.14674014,-0.2768841,-0.2387,-0.30004302,-0.23599485,-0.07432176,-0.26520365,-0.15794474,-0.07396818,-0.048070397,-0.13019353,-0.31451356,-0.230299,0.022811985,-0.295014,0.02868311,0.095380485,-0.17343959,0.06605117,0.09312909,-0.21046476,-0.1714785,-0.15071729,0.082716286,-0.20082559,-0.38121128,-0.34071305,0.067887455
84,-0.17221428,0.26584533,-0.22247334,0.1433666,0.54541016,0.24661677,0.31289253,0.11441286,-0.4429959,-0.057020813,0.37506953,0.16007674,0.1468546,0.33950934,-0.45611164,-0.039786424,0.19586278,-0.27059135,0.33363605,0.5046096,0.018215407,-0.022518782,0.20793876,0.19224694,0.36793435,-0.26945674,0.1146275,0.031691946,-0.41228288,-0.09592472,-0.36692068,0.26267958,0.24361366,0.36246046,0.3525385,0.15275995,0.033673566,-0.10582288,0.19692896,-0.06651089
85,-0.10947005,-0.1478868,-0.19825509,-0.081302576,-0.23618661,-0.2261406,-0.23086935,-0.28659874,-0.13307889,-0.076364174,-0.05600811,-0.15558076,-0.1992754,-0.22224118,-0.10660669,-0.06867173,-0.21562079,-0.076963514,-0.2053099,-0.14999135,-0.10033017,-0.049271386,-0.12208301,-0.36684763,-0.06904388,-0.008620059,-0.100686856,-0.1809558,0.017827803,-0.06639947,0.03062103,-0.16090989,-0.15546653,-0.15452187,-0.25677702,-0.016819544,-0.13432232,-0.10997171,-0.30327386,-0.21622948
86,0.07071509,-0.1514156,-0.040193282,0.017636389,-0.0387023,-0.042632148,-0.22857945,-0.21649429,0.14250065,0.043847475,-0.1866943,-0.08301682,-0.17863356,-0.12887073,0.14462563,-0.17885973,-0.10946924,-0.076962546,-0.07406479,-0.12510073,-0.15852642,0.08168717,-0.04638292,-0.33860645,-0.22123972,0.052068677,-0.016075928,0.037690956,0.04392901,-0.21665724,0.035204414,-0.1427736,-0.097022064,-0.0633891,-0.07865577,-0.026828898,-0.22319938,-0.01639285,-0.2822913,0.019394383
87,0.5892226,-0.197499,-0.17513014,1.0268416,-0.47074035,-0.21834448,-0.26065153,-0.31039703,0.97459084,0.96092147,-0.25884786,-0.095798425,-0.21548925,-0.28700492,-0.4172746,-0.300447,-0.047290683,0.62281173,-0.25607878,-0.18464197,0.02423167,0.07836978,-0.117342435,-0.02697876,-0.10787541,-0.15153171,-0.28760493,-0.0809485,1.2216128,-0.119642064,0.38487595,-0.10165353,-0.104589306,-0.10389505,-0.22161728,-0.18006784,-0.34513807,-0.39780426,-0.12324042,0.037236236
88,0.0031546724,-0.33987576,0.07321644,1.1891954,-0.109929845,-0.0997203,0.45084926,0.03390054,-0.054218672,0.35559747,0.011162041,0.13909705,0.25676727,0.014633149,0.06295719,-0.25009787,0.2627549,0.38532153,-0.030082963,-0.08488515,-0.090677634,0.045894958,0.56653136,0.55960757,0.2774345,-0.5452806,-0.26183295,-0.15351945,0.5691521,0.14006986,0.29703122,-0.38964036,-0.24177247,0.11977144,0.13433777,0.14684232,-0.25293335,-0.12205928,0.2701682,-0.12318829
89,-0.17787282,-0.10764929,-0.12817761,0.15809302,-0.49667802,-0.2512279,-0.03868146,-0.046107847,0.18046823,0.026824536,-0.28215346,-0.25003284,-0.16809204,-0.41187063,-0.16996756,-0.13681641,-0.08375192,0.054376584,-0.27434433,-0.12114078,-0.09875539,-0.14426516,-0.048556387,-0.17794317,-0.10926433,-0.22714399,-0.29473612,-0.16465369,0.11492259,-0.122041285,-0.023130573,-0.084737055,-0.12345021,-0.10330708,-0.018712645,-0.12799853,-0.30578914,-0.312211,-0.14450495,-0.2476231
90,-0.10979308,0.64478827,-0.16039102,-0.4773906,0.5750789,0.049877092,0.107731186,0.18819603,0.15275186,-0.20541199,0.09683117,0.060358632,-0.007831549,0.28436297,-0.26608765,0.4848958,-0.118604355,-0.08121545,0.45370552,0.33908498,-0.053497087,0.08889344,-0.3181975,-0.3567404,0.03836628,-0.03788063,0.59187794,0.038576342,-0.30546296,-0.08830865,-0.24268764,0.7323555,0.37125146,-0.0782344,0.2601224,0.082823135,0.4362251,0.29585278,0.08050401,-0.13730611
91,0.3457203,-0.22465053,-0.15975596,0.41609883,-0.3436416,0.13699272,-0.26486558,-0.5456829,0.37523985,0.54689646,-0.27987427,-0.3056007,-0.19809155,-0.31073022,-0.219494,-0.24437398,-0.084169716,0.18696289,-0.23577799,-0.17896223,0.04066833,0.004664745,-0.20697583,-0.37771887,-0.28674307,0.0930458,-0.25424394,0.04132408,0.34156597,-0.35308504,0.30237812,-0.12002482,-0.13869448,-0.12515971,-0.22867541,0.22170646,-0.30141002,-0.39547053,-0.24942575,0.15659527
92,-0.00647194,-0.1309098,0.018071065,0.65295213,-0.18747781,-0.12204095,-0.12616748,-0.2756903,0.1405936,-0.015226039,-0.12074657,-0.07015241,-0.16225319,-0.29593173,-0.16333486,-0.17415105,-0.18681929,0.22709312,-0.151444,-0.16385108,-0.17679806,-0.092208266,-0.038195588,0.002460547,-0.18001908,-0.22697732,-0.14268465,0.041919388,0.27442715,-0.22123897,-0.00024988956,-0.079574816,-0.1495952,-0.18310876,-0.17132926,-0.069041304,-0.20525798,-0.30339366,-0.21842265,0.073298715
93,0.7225788,0.22789334,-0.03356061,0.40433523,-0.027358737,-0.15198112,-0.0728567,-0.2797203,0.8014483,0.42826608,-0.165496,-0.03120117,-0.09827336,-0.050838694,0.060118727,-0.08009702,-0.15194769,0.37556532,-0.030385565,0.03353826,-0.005712977,0.023906693,-0.070989415,0.071050644,-0.21290451,-0.008514667,-0.041053902,0.058212396,0.545563,-0.17286368,0.5967221,0.1441638,0.029209383,-0.24501158,-0.00609863,0.028701114,-0.05983982,-0.07025611,-0.077074565,0.12517096
94,0.03565105,-0.17081702,-0.10157073,-0.107363544,0.02305501,-0.12385628,-0.19934666,-0.110667236,-0.13051975,0.14830177,-0.024014499,-0.028179834,-0.07769182,-0.21133542,0.051624313,-0.18330087,-0.08559863,-0.067192934,-0.14721769,-0.09299065,0.15596227,0.026123215,-0.039334923,-0.020939963,-0.11266627,-0.1059252,-0.095657706,-0.09462028,-0.29979393,-0.21540375,-0.08777547,0.07477667,-0.04106838,-0.15090372,-0.13293236,-0.13768065,-0.12520558,-0.046561297,-0.06455259,-0.025217209
95,0.61410147,-0.20486464,0.023010923,0.6325504,-0.43566886,-0.06074283,-0.44327316,-0.5245305,0.5534075,0.43759647,-0.45520535,-0.2772339,-0.3068567,-0.47341502,-0.31224927,-0.2246782,-0.20159887,0.2447934,-0.113254406,-0.31032354,0.10760639,0.056096762,-0.19266576,-0.20935118,-0.191704,0.28555572,-0.23666413,0.040808666,0.3724121,-0.43229356,0.6906009,-0.037575956,-0.10219089,-0.29210877,-0.05874217,-0.0022264835,-0.47353604,-0.4846055,-0.31932148,0.29526985
96,0.27757326,-0.16456115,-0.1294199,0.12174114,-0.039953295,0.00475845,-0.20299412,-0.13332602,-0.2753649,0.008928071,-0.17254551,-0.07354083,-0.01993995,-0.053644657,0.2101648,-0.10875604,-0.21692018,-0.029433506,-0.1426927,-0.24125311,0.075568184,-0.08080187,-0.1910914,-0.16151033,-0.23521413,0.01510682,-0.2733842,0.059119634,0.022644408,-0.19228694,-0.29329306,0.08068532,-0.1822542,-0.22215605,-0.03738514,0.17744444,-0.073107645,-0.10689443,-0.09978244,0.1196688
97,0.3504657,0.27929136,0.06987623,0.47210413,-0.32065207,-0.06246742,-0.43261144,-0.5729951,0.5212248,0.076673105,-0.4990219,-0.41347474,-0.5246304,-0.10294229,-0.2133288,-0.26319414,-0.47265399,0.053168382,0.0065233503,-0.16782823,0.045170393,0.037977606,-0.42224985,-0.66812354,-0.1734519,0.025382245,-0.013978758,-0.05358881,0.48203042,-0.26910543,0.39254057,0.105783165,-0.00079121726,0.03505275,-0.19186884,0.20661545,-0.60392123,-0.28823176,-0.35788545,0.33890036
98,0.014225864,-0.40277332,-0.020776697,0.23457845,-0.31504583,-0.01384865,0.24102063,-0.18640988,0.24228296,-0.04067614,0.022540415,0.0407495,0.22099881,-0.15257384,-0.24200957,-0.41217068,0.18830399,0.19902536,-0.082046315,-0.07400649,-0.031616144,0.13182633,0.3884118,0.50640684,-0.1398464,-0.17674151,-0.55397004,-0.17410919,-0.016738238,0.05538166,0.21213861,-0.24715649,-0.18632309,0.1608309,-0.15369882,0.05110007,-0.2607924,-0.40112022,0.12393437,-0.061157122
99,-0.6657089,-0.083301514,0.031227635,0.07929572,-0.29065228,0.15549806,0.09808909,-0.010258933,-0.38777632,-0.06468652,-0.004964955,0.10355524,0.03390287,-0.111201406,0.3056203,-0.08293077,-0.010206373,-0.41957724,-0.14380382,-0.12540795,-0.09372091,0.08908313,-0.15443179,-0.13307239,0.034104086,-0.16875361,-0.34001958,0.0858535,-0.0713886,0.042153824,-0.7188094,-0.017844439,-0.049402904,-0.18413886,-0.07073552,0.0016604511,-0.28888574,-0.17302893,-0.13778336,-0.1154568
100,0.0900692,-0.32224512,-0.20712964,-0.1119025,-0.24659207,0.00012613932,-0.07786919,-0.21102542,-0.18799016,-0.29752275,-0.10234964,-0.110340625,-0.02158814,-0.061327983,0.09008768,-0.12341526,-0.12216315,-0.23069315,-0.0989811,-0.20933111,-0.02291441,0.14759126,-0.04838358,-0.18857183,-0.2110231,0.0049990085,-0.19677919,-0.016962834,-0.2601424,-0.18081118,0.08497613,-0.16252665,-0.29171252,-0.24817479,-0.15854628,-0.23513697,-0.16450332,-0.14281903,-0.24098092,0.08424062
101,0.0916136,0.068354994,0.050158,0.008457986,0.26580003,-0.0690429,-0.08217066,-0.120102055,0.078595035,-0.13784997,-0.2310339,-0.025972355,-0.12407353,0.12813713,-0.12762818,-0.15589058,-0.3241898,-0.12609819,0.0198137,-0.012584488,0.038200468,0.012667335,-0.12730616,-0.17762206,-0.17836963,-0.17613845,0.28841022,-0.1985997,-0.09981871,-0.24660574,-0.06410074,0.14860842,-0.14252609,-0.29807946,-0.0069999755,-0.152093,-0.18328683,-0.033067543,-0.20843562,0.03924201
